Customer ID,Total_Orders,Total_Profit,Sales,Avg_Discount,Segment,Region,Furniture_Profit,Technology_Profit,Office_Supplies_Profit,Multi_Category,First_Category,has_furniture,has_technology,has_office,Customer_Group
DB-13555,14,109.32700000000001,3908.8028,0.15142857142857144,Corporate,South,-13.616199999999992,1.7055,121.2377,2,Furniture,0,1,1,Other
DB-13615,11,438.80119999999994,1989.05,0.14545454545454548,Consumer,West,0.0,335.9944,102.8068,2,Office Supplies,0,1,1,Other
DB-13660,10,177.67350000000002,1155.202,0.16,Consumer,East,68.0136,31.0059,78.65400000000001,3,Office Supplies,1,1,1,All Three
DC-12850,18,-1441.6312999999998,3336.168,0.21111111111111114,Consumer,South,-193.51559999999998,0.4752,-1248.5909,1,Office Supplies,0,1,0,Other
DC-13285,7,132.06820000000002,1174.618,0.07857142857142858,Consumer,Central,11.0594,137.5088,-16.5,2,Furniture,1,1,0,Furniture + Technology
DD-13570,9,36.4344,269.542,0.24444444444444446,Consumer,Central,0.0,13.9972,22.437199999999997,2,Office Supplies,0,1,1,Other
DE-13255,9,464.47139999999996,2550.874,0.1111111111111111,Home Office,East,403.0856,-9.8724,71.2582,2,Office Supplies,1,0,1,Furniture + Office Supplies
DF-13135,6,-259.3097,2390.534,0.2833333333333334,Consumer,West,-538.446,143.9968,135.1395,2,Furniture,0,1,1,Other
DG-13300,8,562.7761,3195.818,0.1,Corporate,East,-2.0204000000000057,494.9725,69.824,2,Furniture,0,1,1,Other
DH-13075,23,1193.7404,4932.872,0.0782608695652174,Corporate,South,-3.8230000000000004,433.4422,764.1212,2,Technology,0,1,1,Other
DH-13675,11,116.667,1043.096,0.12272727272727274,Home Office,East,24.0474,41.7186,50.901,3,Furniture,1,1,1,All Three
DJ-13420,5,483.03499999999997,2012.52,0.0,Corporate,South,461.26219999999995,0.0,21.7728,2,Office Supplies,1,0,1,Furniture + Office Supplies
DJ-13510,13,345.2521,2501.6879999999996,0.06923076923076923,Corporate,South,98.8501,111.47399999999999,134.928,3,Technology,1,1,1,All Three
DJ-13630,8,731.5644,3356.398,0.0625,Consumer,East,139.5702,35.9964,555.9978,3,Office Supplies,1,1,1,All Three
DK-12835,27,881.1228000000001,3256.48,0.17777777777777778,Corporate,West,209.97500000000002,32.0122,639.1356000000001,3,Technology,1,1,1,All Three
DK-12895,15,937.6496,4282.176,0.08000000000000002,Consumer,Central,423.9568,352.8242,160.86860000000001,3,Furniture,1,1,1,All Three
DK-12985,8,-107.35379999999998,1687.04,0.1625,Consumer,South,-98.63519999999998,0.0,-8.718600000000002,0,Office Supplies,0,0,0,Other
DK-13090,13,536.3935,2650.557,0.13846153846153847,Consumer,West,122.84790000000001,345.7263,67.8193,3,Office Supplies,1,1,1,All Three
DK-13150,5,249.9447,797.832,0.12000000000000002,Corporate,Central,0.0,76.6395,173.3052,2,Office Supplies,0,1,1,Other
DK-13225,19,209.89940000000004,4802.394,0.19473684210526318,Corporate,East,-42.23859999999999,-342.43559999999997,594.5735999999999,1,Office Supplies,0,0,1,Other
DK-13375,23,377.0799,3318.486,0.10869565217391304,Consumer,East,1.6332000000000004,174.9864,200.4603,3,Office Supplies,1,1,1,All Three
DL-12865,14,322.2449,1503.112,0.15,Consumer,East,76.1213,166.4655,79.65809999999999,3,Office Supplies,1,1,1,All Three
DL-12925,14,4.213200000000029,3272.2,0.03571428571428571,Consumer,West,74.1732,-359.6076,289.6476,2,Technology,1,0,1,Furniture + Office Supplies
DL-13315,17,288.8732,1458.258,0.1823529411764706,Consumer,East,62.5372,-31.05,257.386,2,Office Supplies,1,0,1,Furniture + Office Supplies
DL-13330,8,222.6812,585.02,0.05,Consumer,West,17.3754,187.9398,17.366,3,Office Supplies,1,1,1,All Three
DL-13495,12,-52.78799999999997,3539.322,0.05000000000000001,Corporate,West,30.2426,114.3946,-197.4252,2,Technology,1,1,0,Furniture + Technology
DM-12955,9,108.7583,1322.034,0.16666666666666666,Corporate,Central,29.6716,0.0,79.08670000000001,2,Office Supplies,1,0,1,Furniture + Office Supplies
DM-13015,20,1677.3931,6345.103,0.22999999999999998,Consumer,West,-100.8654,1515.3258999999998,262.9326,2,Office Supplies,0,1,1,Other
DM-13345,13,1319.0586,4074.4719999999998,0.1,Corporate,South,-194.9598,131.8293,1382.1891,2,Office Supplies,0,1,1,Other
DM-13525,10,199.7688,1376.792,0.16999999999999998,Corporate,Central,71.92240000000001,6.7966,121.0498,3,Furniture,1,1,1,All Three
DN-13690,11,540.5405000000001,2139.79,0.018181818181818184,Consumer,West,445.2022,26.3912,68.9471,3,Office Supplies,1,1,1,All Three
DO-13435,13,-38.90860000000001,1300.0315,0.15769230769230771,Consumer,South,-157.0095,17.475099999999998,100.6258,2,Technology,0,1,1,Other
DO-13645,11,294.0676,1267.316,0.09090909090909091,Consumer,West,71.36420000000001,69.74080000000001,152.9626,3,Technology,1,1,1,All Three
DP-13000,17,241.4524,1050.636,0.2117647058823529,Consumer,Central,-30.7033,29.511200000000002,242.6445,2,Office Supplies,0,1,1,Other
DP-13105,14,563.1761,2215.002,0.1142857142857143,Corporate,West,-20.7846,121.4865,462.4742,2,Office Supplies,0,1,1,Other
DP-13165,4,-40.93759999999999,1058.616,0.15000000000000002,Consumer,East,-110.49,52.7824,16.77,2,Office Supplies,0,1,1,Other
DP-13390,14,1571.8318,5480.723999999999,0.18571428571428572,Home Office,Central,-35.9058,0.0,1607.7376,1,Office Supplies,0,0,1,Other
DR-12880,24,1641.8613,6528.034000000001,0.13333333333333333,Corporate,Central,293.9002,867.9591,480.00200000000007,3,Furniture,1,1,1,All Three
DR-12940,13,2869.0759999999996,8350.868,0.15384615384615383,Home Office,East,-370.199,2614.6349999999998,624.64,2,Office Supplies,0,1,1,Other
DS-13030,19,193.3319,1762.213,0.1394736842105263,Home Office,West,29.022199999999998,132.2002,32.10949999999999,3,Furniture,1,1,1,All Three
DS-13180,20,163.6993,2881.8128,0.15350000000000003,Corporate,Central,121.0754,-9.394500000000008,52.01840000000001,2,Furniture,1,0,1,Furniture + Office Supplies
DV-13045,9,-427.184,1119.483,0.17222222222222222,Corporate,West,-429.4726,-16.5528,18.8414,1,Furniture,0,0,1,Other
DV-13465,15,353.2127,3341.587,0.11333333333333334,Consumer,West,0.0,152.6419,200.57080000000002,2,Office Supplies,0,1,1,Other
DW-13195,9,-86.87379999999999,1080.751,0.24444444444444446,Corporate,Central,-174.6416,46.095,41.672799999999995,2,Office Supplies,0,1,1,Other
DW-13480,11,1348.7556,5271.628,0.03636363636363637,Home Office,Central,572.11,164.4801,612.1655,3,Office Supplies,1,1,1,All Three
DW-13540,9,69.6672,344.08,0.17777777777777778,Consumer,West,-6.8816,0.0,76.5488,1,Furniture,0,0,1,Other
DW-13585,10,-266.8966,1204.854,0.17,Corporate,East,-395.9194,74.3916,54.6312,2,Office Supplies,0,1,1,Other
Dl-13600,6,175.2388,755.602,0.21666666666666667,Corporate,Central,150.5328,0.0,24.706,2,Office Supplies,1,0,1,Furniture + Office Supplies
Dp-13240,29,333.36479999999995,7198.7609999999995,0.18620689655172415,Home Office,West,-1094.9039,1292.4263999999998,135.8423,2,Office Supplies,0,1,1,Other
EA-14035,25,-52.74059999999998,2846.705,0.3,Corporate,South,80.161,-112.97379999999998,-19.927800000000016,1,Office Supplies,1,0,0,Furniture Only
EB-13705,12,13.621500000000005,3644.978,0.25833333333333336,Corporate,East,-199.022,1.5804,211.06310000000002,2,Office Supplies,0,1,1,Other
EB-13750,20,-80.28599999999999,3236.314,0.145,Corporate,West,-221.394,38.4105,102.6975,2,Furniture,0,1,1,Other
EB-13840,8,656.1988,4358.128,0.125,Corporate,West,568.3697999999999,0.0,87.82900000000001,2,Office Supplies,1,0,1,Furniture + Office Supplies
EB-13870,11,261.5315,2767.219,0.29090909090909095,Consumer,West,256.245,5.0687999999999995,0.21769999999999978,3,Furniture,1,1,1,All Three
EB-13930,7,0.6042000000000058,944.6000000000001,0.17142857142857143,Consumer,West,-64.0144,13.572,51.0466,2,Furniture,0,1,1,Other
EB-13975,6,162.8781,1643.255,0.2833333333333333,Corporate,West,0.0,158.99349999999998,3.8845999999999994,2,Technology,0,1,1,Other
EB-14110,11,184.7656,3071.126,0.2090909090909091,Consumer,East,-17.321400000000004,174.5926,27.4944,2,Office Supplies,0,1,1,Other
EB-14170,7,282.1701,1186.326,0.2285714285714286,Consumer,South,-1.5936,0.0,283.7637,1,Furniture,0,0,1,Other
EC-14050,7,96.4256,461.914,0.09999999999999999,Consumer,East,11.4576,19.996,64.972,3,Office Supplies,1,1,1,All Three
ED-13885,14,670.4435000000001,3484.92,0.21428571428571427,Home Office,West,541.0811000000001,187.17700000000002,-57.8146,2,Technology,1,1,0,Furniture + Technology
EG-13900,9,104.2656,1832.02,0.2,Consumer,East,-109.3506,83.986,129.6302,2,Technology,0,1,1,Other
EH-13765,32,1393.5154,10310.880000000001,0.07187500000000001,Corporate,East,332.3322,0.0,1061.1832,2,Office Supplies,1,0,1,Furniture + Office Supplies
EH-13945,17,53.53980000000001,684.1709999999999,0.29411764705882354,Consumer,West,12.1002,82.2649,-40.8253,2,Office Supplies,1,1,0,Furniture + Technology
EH-13990,8,150.3759,825.9499999999999,0.0625,Consumer,South,36.5592,79.20729999999999,34.609399999999994,3,Technology,1,1,1,All Three
EH-14005,11,-94.14079999999997,1219.53,0.17272727272727273,Home Office,West,41.1332,9.4437,-144.71769999999998,2,Technology,1,1,0,Furniture + Technology
EH-14125,18,96.27019999999999,3082.653,0.20555555555555557,Home Office,Central,-63.6862,-133.8478,293.8042,1,Office Supplies,0,0,1,Other
EH-14185,8,242.1107,923.884,0.28750000000000003,Consumer,South,0.0,47.0907,195.02,2,Office Supplies,0,1,1,Other
EJ-13720,8,387.0176,2162.174,0.175,Consumer,West,-108.63780000000001,440.7648,54.8906,2,Office Supplies,0,1,1,Other
EJ-14155,8,451.87550000000005,2656.691,0.0625,Consumer,South,-21.640500000000003,46.7394,426.77660000000003,2,Technology,0,1,1,Other
EK-13795,4,97.10659999999999,1303.478,0.0875,Home Office,West,70.49,4.779,21.8376,3,Office Supplies,1,1,1,All Three
EL-13735,2,27.1154,124.28,0.0,Home Office,East,8.662,0.0,18.4534,2,Office Supplies,1,0,1,Furniture + Office Supplies
EM-13810,7,-133.8275,2567.0099999999998,0.14285714285714285,Corporate,West,-216.2277,69.2928,13.1074,2,Technology,0,1,1,Other
EM-13825,16,682.5541999999999,2339.598,0.0625,Corporate,Central,18.7596,247.8964,415.8982,3,Office Supplies,1,1,1,All Three
EM-13960,6,102.29599999999999,933.704,0.2333333333333333,Consumer,East,0.0,54.1988,48.0972,2,Office Supplies,0,1,1,Other
EM-14065,6,40.15459999999999,228.99,0.25,Consumer,East,-17.4432,57.5928,0.004999999999999449,2,Office Supplies,0,1,1,Other
EM-14095,10,240.2362,1041.0420000000001,0.1,Corporate,West,0.0,147.032,93.2042,2,Office Supplies,0,1,1,Other
EM-14140,21,1319.3655,4588.436000000001,0.06666666666666668,Home Office,West,25.616799999999998,772.5993000000001,521.1494,3,Office Supplies,1,1,1,All Three
EM-14200,4,21.7721,366.822,0.125,Home Office,South,-4.2588,20.7675,5.2634,2,Office Supplies,0,1,1,Other
EN-13780,9,496.1131,2199.366,0.044444444444444446,Consumer,East,25.9102,370.7247,99.4782,3,Office Supplies,1,1,1,All Three
EP-13915,31,144.9578,5478.0608,0.19741935483870968,Consumer,Central,-458.839,246.92000000000002,356.87680000000006,2,Office Supplies,0,1,1,Other
ER-13855,5,-295.7398,1245.788,0.2,Corporate,Central,-292.1,0.0,-3.639800000000001,0,Office Supplies,0,0,0,Other
ES-14020,8,1003.2935,3510.4579999999996,0.125,Consumer,West,-44.361000000000004,104.3261,943.3284,2,Furniture,0,1,1,Other
ES-14080,20,246.6661,4657.924,0.26,Corporate,South,-247.0896,431.1241,62.631600000000006,2,Technology,0,1,1,Other
FA-14230,17,520.5229,2984.054,0.25882352941176473,Corporate,West,62.974,434.99440000000004,22.5545,3,Technology,1,1,1,All Three
FC-14245,14,1217.1662000000001,3418.742,0.1357142857142857,Home Office,East,19.4688,257.5614,940.136,3,Technology,1,1,1,All Three
FC-14335,10,714.2926,3889.366,0.16,Corporate,Central,84.502,55.331999999999994,574.4586,3,Office Supplies,1,1,1,All Three
FG-14260,11,394.73969999999997,1383.144,0.11818181818181818,Home Office,West,0.0,-20.1362,414.8759,1,Office Supplies,0,0,1,Other
FH-14275,21,1073.2676,4256.272,0.1285714285714286,Corporate,Central,139.5272,309.30039999999997,624.44,3,Office Supplies,1,1,1,All Three
FH-14350,14,706.289,2271.284,0.10714285714285714,Consumer,West,21.506,357.5309,327.2521,3,Office Supplies,1,1,1,All Three
FH-14365,13,2050.2826,6987.196,0.13846153846153847,Corporate,East,61.408500000000004,1494.553,494.3211,3,Office Supplies,1,1,1,All Three
FM-14215,15,249.6808,2456.638,0.09333333333333334,Corporate,East,-41.6816,178.8044,112.55799999999999,2,Furniture,0,1,1,Other
FM-14290,20,198.10949999999997,3736.198,0.18,Home Office,West,0.0,-257.7875,455.897,1,Office Supplies,0,0,1,Other
FM-14380,14,191.4898,2523.266,0.15714285714285717,Consumer,West,35.0973,128.0459,28.346599999999995,3,Furniture,1,1,1,All Three
FO-14305,15,215.59689999999998,2678.438,0.22,Consumer,East,245.021,4.5876,-34.011700000000005,2,Office Supplies,1,1,0,Furniture + Technology
FP-14320,14,406.44730000000004,4046.746,0.13571428571428573,Consumer,West,134.20000000000002,193.314,78.9333,3,Office Supplies,1,1,1,All Three
FW-14395,3,23.491300000000003,79.75,0.0,Corporate,South,0.0,18.014499999999998,5.4768,2,Technology,0,1,1,Other
GA-14515,14,840.899,3919.7760000000003,0.0642857142857143,Consumer,West,103.5718,247.26090000000002,490.06629999999996,3,Technology,1,1,1,All Three
GA-14725,22,136.70790000000002,1398.382,0.17954545454545456,Consumer,East,71.1221,6.992,58.5938,3,Furniture,1,1,1,All Three
GB-14530,20,7.837100000000003,1568.44,0.16999999999999998,Corporate,East,-14.599099999999998,17.55,4.886200000000006,2,Office Supplies,0,1,1,Other
GB-14575,16,1135.8393,4716.288,0.037500000000000006,Consumer,East,471.1436,209.36769999999999,455.32800000000003,3,Office Supplies,1,1,1,All Three
GD-14590,6,230.93729999999996,1888.07,0.13333333333333333,Corporate,East,0.0,204.89669999999998,26.0406,2,Office Supplies,0,1,1,Other
GG-14650,24,12.698500000000008,2224.0,0.15,Corporate,South,-36.8508,81.6573,-32.10799999999999,1,Office Supplies,0,1,0,Other
GH-14410,17,-576.8335,2819.4669999999996,0.27058823529411763,Home Office,West,-148.0112,-354.79,-74.03229999999998,0,Technology,0,0,0,Other
GH-14425,10,1176.4181,4172.8460000000005,0.19,Consumer,West,51.5724,43.5981,1081.2476000000001,3,Technology,1,1,1,All Three
GH-14485,3,-95.4498,1361.2440000000001,0.4666666666666666,Corporate,Central,-218.9235,123.4737,0.0,1,Furniture,0,1,0,Other
GH-14665,3,-5.810200000000001,146.94080000000002,0.24,Consumer,Central,-11.596,0.0,5.7858,1,Office Supplies,0,0,1,Other
GK-14620,14,1448.5525,6497.27,0.15714285714285717,Corporate,West,4.3902,467.2161,976.9462,3,Technology,1,1,1,All Three
GM-14440,11,347.266,3582.8199999999997,0.11818181818181818,Consumer,West,161.05759999999998,33.5888,152.6196,3,Furniture,1,1,1,All Three
GM-14455,12,793.2814000000001,3078.624,0.16666666666666666,Home Office,Central,-36.07,588.513,240.8384,2,Technology,0,1,1,Other
GM-14500,13,441.3185,1255.682,0.11538461538461539,Consumer,East,-7.1823999999999995,301.0999,147.401,2,Office Supplies,0,1,1,Other
GM-14680,11,35.48649999999999,3163.628,0.14545454545454548,Consumer,West,-104.3698,88.15129999999999,51.705,2,Furniture,0,1,1,Other
GM-14695,11,188.7235,6049.966,0.05454545454545456,Corporate,West,-99.1764,8.4071,279.4928,2,Office Supplies,0,1,1,Other
GP-14740,5,31.837600000000002,236.53,0.13999999999999999,Corporate,East,0.0,0.0,31.837600000000002,1,Office Supplies,0,0,1,Other
GR-14560,5,359.83320000000003,1284.38,0.0,Corporate,West,235.9524,0.0,123.88080000000001,2,Office Supplies,1,0,1,Furniture + Office Supplies
GT-14635,6,-4108.6589,9351.212,0.25,Corporate,South,-347.1174,-3839.9904,78.4489,1,Office Supplies,0,0,1,Other
GT-14710,29,2163.4269,11820.119999999999,0.1,Consumer,Central,268.6073,689.9795,1204.8401000000001,3,Furniture,1,1,1,All Three
GT-14755,7,-6.139200000000002,226.436,0.2,Consumer,Central,-0.8886,0.0,-5.250600000000002,0,Office Supplies,0,0,0,Other
GW-14605,9,-268.54229999999995,2189.019,0.15555555555555556,Consumer,West,-8.040800000000004,184.18689999999998,-444.6884,1,Office Supplies,0,1,0,Other
GZ-14470,14,1087.7539,4355.150000000001,0.07857142857142858,Consumer,Central,418.063,234.0966,435.5943,3,Furniture,1,1,1,All Three
GZ-14545,5,828.661,2454.6220000000003,0.04,Corporate,East,45.294,659.98,123.387,3,Office Supplies,1,1,1,All Three
HA-14905,10,270.8574,2163.3,0.22999999999999998,Consumer,East,-14.747600000000002,-47.51,333.115,1,Office Supplies,0,0,1,Other
HA-14920,18,99.1445,2584.158,0.2,Consumer,West,-213.126,124.2171,188.0534,2,Office Supplies,0,1,1,Other
HD-14785,7,-135.87599999999998,251.36,0.3,Home Office,East,0.0,0.0,-135.87599999999998,0,Office Supplies,0,0,0,Other
HE-14800,11,274.4028,883.5319999999999,0.018181818181818184,Corporate,Central,44.4903,69.0348,160.8777,3,Office Supplies,1,1,1,All Three
HF-14995,19,-13.876799999999989,2533.1639999999998,0.13157894736842105,Consumer,Central,-192.0208,38.5934,139.5506,2,Technology,0,1,1,Other
HG-14845,10,147.0032,785.628,0.19,Consumer,South,-2.727599999999999,0.0,149.7308,1,Office Supplies,0,0,1,Other
HG-14965,17,-2797.9635000000003,3247.642,0.17058823529411765,Corporate,West,62.5056,-6.188,-2854.2811,1,Office Supplies,1,0,0,Furniture Only
HG-15025,11,804.6113,3690.284,0.17272727272727273,Consumer,Central,48.3136,680.1512,76.1465,3,Technology,1,1,1,All Three
HH-15010,6,86.7342,218.668,0.03333333333333333,Corporate,West,7.0398,0.0,79.6944,2,Office Supplies,1,0,1,Furniture + Office Supplies
HJ-14875,6,98.6548,358.1,0.10000000000000002,Home Office,South,40.97,0.0,57.684799999999996,2,Office Supplies,1,0,1,Furniture + Office Supplies
HK-14890,15,956.9451,4877.784,0.21333333333333335,Corporate,South,233.41680000000002,635.9856,87.5427,3,Office Supplies,1,1,1,All Three
HL-15040,11,5622.4292000000005,12873.297999999999,0.018181818181818184,Consumer,Central,246.63230000000001,5345.4222,30.3747,3,Office Supplies,1,1,1,All Three
HM-14860,20,2437.9836,8236.7648,0.231,Corporate,East,-273.9361,2557.8286999999996,154.09099999999998,2,Office Supplies,0,1,1,Other
HM-14980,7,117.2755,736.276,0.17142857142857146,Consumer,East,39.0824,50.396,27.797099999999997,3,Office Supplies,1,1,1,All Three
HP-14815,10,373.8637,1990.314,0.3,Home Office,Central,311.296,11.998,50.569700000000005,3,Technology,1,1,1,All Three
HR-14770,13,185.5794,1299.288,0.04615384615384616,Home Office,West,56.650000000000006,94.9956,33.933800000000005,3,Office Supplies,1,1,1,All Three
HR-14830,14,1196.9504,5248.787,0.09999999999999999,Corporate,West,101.7414,978.9867,116.22229999999999,3,Office Supplies,1,1,1,All Three
HW-14935,20,2164.1611,9300.254,0.045,Corporate,West,509.8737,709.174,945.1134000000001,3,Office Supplies,1,1,1,All Three
HZ-14950,6,-130.3879,886.52,0.19999999999999998,Consumer,East,-127.4897,-12.4146,9.516399999999999,1,Technology,0,0,1,Other
IG-15085,7,320.4982,744.574,0.028571428571428574,Consumer,West,0.0,0.0,320.4982,1,Office Supplies,0,0,1,Other
IL-15100,14,1121.937,5040.736,0.07142857142857142,Consumer,West,374.262,447.281,300.394,3,Technology,1,1,1,All Three
IM-15055,4,975.7701,2872.63,0.1,Consumer,West,8.7372,944.9865,22.0464,3,Office Supplies,1,1,1,All Three
IM-15070,21,514.6527,4930.474,0.16666666666666666,Consumer,West,-202.11540000000002,279.4556,437.3125,2,Office Supplies,0,1,1,Other
JA-15970,24,-819.4217000000001,6491.026,0.2125,Consumer,West,3.178799999999999,22.6985,-845.2989999999999,2,Furniture,1,1,0,Furniture + Technology
JB-15400,16,156.05319999999998,1791.605,0.20625000000000002,Corporate,Central,-2.6997,-75.283,234.0359,1,Office Supplies,0,0,1,Other
JB-15925,8,-286.9808,900.552,0.3,Consumer,East,19.0848,-377.55960000000005,71.494,2,Technology,1,0,1,Furniture + Office Supplies
JB-16000,7,126.76490000000001,644.1188,0.07428571428571429,Consumer,Central,-6.7553,0.0,133.52020000000002,1,Furniture,0,0,1,Other
JB-16045,9,201.51850000000002,2518.115,0.1888888888888889,Home Office,South,122.6664,-84.5003,163.3524,2,Furniture,1,0,1,Furniture + Office Supplies
JC-15340,4,-0.35560000000000036,71.263,0.22499999999999998,Consumer,West,2.397,0.0,-2.7525999999999997,1,Office Supplies,1,0,0,Furniture Only
JC-15385,4,502.92440000000005,1058.108,0.05,Consumer,West,99.23,10.5,393.19440000000003,3,Office Supplies,1,1,1,All Three
JC-15775,16,279.56919999999997,2772.055,0.12187500000000001,Consumer,Central,29.420000000000005,133.191,116.9582,3,Technology,1,1,1,All Three
JC-16105,9,201.5952,858.576,0.044444444444444446,Corporate,South,47.2806,10.0464,144.2682,3,Office Supplies,1,1,1,All Three
JD-15790,7,-266.55249999999995,2152.352,0.17142857142857146,Consumer,Central,36.4736,24.2919,-327.318,2,Office Supplies,1,1,0,Furniture + Technology
JD-15895,32,1050.2667999999999,7610.8640000000005,0.075,Corporate,East,44.2549,50.3442,955.6677,3,Office Supplies,1,1,1,All Three
JD-16015,11,26.7605,385.43,0.3090909090909091,Consumer,Central,0.0,18.5245,8.235999999999999,2,Office Supplies,0,1,1,Other
JD-16060,6,111.11410000000001,695.442,0.049999999999999996,Consumer,West,-29.2524,0.0,140.3665,1,Furniture,0,0,1,Other
JD-16150,17,1619.5199,8828.0305,0.05588235294117647,Corporate,Central,720.5795,198.86370000000002,700.0767,3,Office Supplies,1,1,1,All Three
JE-15475,13,276.2197,1388.682,0.18461538461538465,Consumer,East,75.1832,182.9555,18.081,3,Furniture,1,1,1,All Three
JE-15610,20,1623.4019,7754.976,0.16,Corporate,Central,-122.997,1528.4497000000001,217.9492,2,Office Supplies,0,1,1,Other
JE-15715,22,1262.2926,8697.842999999999,0.3227272727272727,Consumer,West,968.0821,318.8424,-24.6319,2,Technology,1,1,0,Furniture + Technology
JE-15745,23,221.79670000000002,6760.8150000000005,0.14565217391304347,Consumer,South,-332.4586,228.8092,325.44610000000006,2,Furniture,0,1,1,Other
JE-16165,7,789.6476,2697.248,0.028571428571428574,Corporate,Central,589.8324,109.80030000000001,90.0149,3,Office Supplies,1,1,1,All Three
JF-15190,19,575.1259,2279.5860000000002,0.12105263157894736,Consumer,West,6.5286,94.5892,474.0081,3,Office Supplies,1,1,1,All Three
JF-15295,14,97.28899999999999,955.124,0.1142857142857143,Consumer,West,9.862200000000001,16.2232,71.2036,3,Office Supplies,1,1,1,All Three
JF-15355,16,330.199,1911.844,0.07500000000000001,Consumer,Central,120.5132,112.55279999999999,97.133,3,Technology,1,1,1,All Three
JF-15415,14,635.6376,2371.448,0.07142857142857142,Consumer,East,8.8784,12.4119,614.3473,3,Office Supplies,1,1,1,All Three
JF-15490,15,-18.06730000000001,1082.918,0.14666666666666667,Consumer,West,-81.71340000000001,28.7952,34.850899999999996,2,Office Supplies,0,1,1,Other
JF-15565,16,1073.2088,4198.332,0.17500000000000002,Consumer,Central,103.64259999999999,872.2582,97.308,3,Office Supplies,1,1,1,All Three
JG-15115,7,684.1911,2358.676,0.24285714285714288,Consumer,West,12.6672,743.9329,-72.40899999999999,2,Technology,1,1,0,Furniture + Technology
JG-15160,18,1415.6664,6366.392,0.1111111111111111,Consumer,West,29.306599999999992,1108.7865000000002,277.5733,3,Technology,1,1,1,All Three
JG-15310,11,3.7976000000000063,2240.58,0.2545454545454545,Corporate,East,-27.8392,0.0,31.636800000000004,1,Office Supplies,0,0,1,Other
JG-15805,9,206.1019,1507.018,0.06666666666666668,Corporate,East,72.807,0.0,133.2949,2,Office Supplies,1,0,1,Furniture + Office Supplies
JH-15430,7,-24.077100000000005,309.281,0.31428571428571433,Consumer,South,5.775,-7.2,-22.652100000000004,1,Office Supplies,1,0,0,Furniture Only
JH-15820,8,26.082199999999997,528.91,0.15000000000000002,Consumer,East,4.7712,-35.9925,57.3035,2,Technology,1,0,1,Furniture + Office Supplies
JH-15910,9,-13.554499999999996,959.477,0.14444444444444446,Consumer,West,-118.452,30.9546,73.9429,2,Office Supplies,0,1,1,Other
JH-15985,14,-644.6982,7954.9980000000005,0.08571428571428573,Consumer,Central,-1862.3124,413.5968,804.0174,2,Furniture,0,1,1,Other
JH-16180,5,-96.95300000000002,2256.3940000000002,0.22000000000000003,Consumer,West,9.641599999999999,-27.7158,-78.87880000000001,1,Furniture,1,0,0,Furniture Only
JJ-15445,6,200.5558,709.178,0.06666666666666667,Consumer,West,0.0,89.3142,111.2416,2,Office Supplies,0,1,1,Other
JJ-15760,3,34.449200000000005,195.0,0.06666666666666667,Home Office,South,0.0,11.996,22.453200000000002,2,Office Supplies,0,1,1,Other
JK-15205,13,1219.983,4427.142,0.13076923076923078,Consumer,West,8.6737,626.0745,585.2348000000001,3,Office Supplies,1,1,1,All Three
JK-15325,4,55.32769999999999,383.812,0.1,Corporate,Central,0.0,16.7475,38.5802,2,Office Supplies,0,1,1,Other
JK-15370,17,330.2838,2709.632,0.12352941176470589,Consumer,West,49.8143,141.58339999999998,138.8861,3,Office Supplies,1,1,1,All Three
JK-15625,12,750.9485,3760.028,0.11666666666666668,Consumer,West,110.353,602.2887,38.306799999999996,3,Furniture,1,1,1,All Three
JK-15640,12,1172.5303,4760.434,0.10000000000000002,Home Office,East,0.0,981.3004999999999,191.2298,2,Office Supplies,0,1,1,Other
JK-15730,20,55.0483,4867.2,0.3325,Consumer,South,-249.4936,266.63530000000003,37.9066,2,Office Supplies,0,1,1,Other
JK-16090,9,586.6625,3747.668,0.19999999999999998,Consumer,Central,-297.2076,875.5740000000001,8.296100000000001,2,Office Supplies,0,1,1,Other
JK-16120,17,122.6566,2932.484,0.20588235294117646,Home Office,Central,-347.31170000000003,250.8953,219.073,2,Furniture,0,1,1,Other
JL-15130,12,-207.79559999999998,1214.956,0.26666666666666666,Consumer,Central,-249.3216,2.8693999999999997,38.6566,2,Office Supplies,0,1,1,Other
JL-15175,7,209.2817,1571.523,0.21428571428571427,Home Office,South,107.2194,57.6635,44.3988,3,Office Supplies,1,1,1,All Three
JL-15235,10,54.51740000000002,2203.7,0.22000000000000003,Consumer,Central,15.442400000000001,84.5982,-45.52319999999999,2,Furniture,1,1,0,Furniture + Technology
JL-15505,17,591.7163,3173.874,0.07058823529411766,Consumer,East,36.5642,52.0489,503.1032,3,Office Supplies,1,1,1,All Three
JL-15835,34,228.907,9799.923,0.08823529411764706,Consumer,West,381.9353,-460.2789,307.25059999999996,2,Technology,1,0,1,Furniture + Office Supplies
JL-15850,11,779.9046,2725.256,0.23636363636363636,Consumer,East,95.7572,390.2196,293.9278,3,Technology,1,1,1,All Three
JM-15250,19,19.82350000000004,3159.1220000000003,0.2894736842105263,Consumer,South,158.2074,19.701,-158.0849,2,Office Supplies,1,1,0,Furniture + Technology
JM-15265,13,502.6143,1804.146,0.13846153846153847,Corporate,East,-46.5604,329.1175,220.05720000000002,2,Furniture,0,1,1,Other
